Title,SJR,H index,IPP,SNIP,Total Docs. (2004),Total Docs. (3years),Total Refs.,Est. value (USD) (2004),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Science,11.589,1382,23.35103926097,7.28577458511831,2341,7243,32667,62151054.0,88118,0.0121882021834358,0.3528924478807124,4960,12.06,13.95,145,American Association for the Advancement of Science
Developmental Cell,11.503,306,9.86965376782077,1.81926442251567,206,505,7962,3160244.0,5390,0.0230055658627087,0.1445544554455445,491,10.89,38.65,25,Cell Press
Nature Reviews Molecular Cell Biology,11.364,531,13.3229706390328,2.86589554098262,202,668,8417,4407294.0,8435,0.0097213989330171,0.6137724550898204,655,12.14,41.67,26,Nature Research
New England Journal of Medicine,11.349,1231,33.0113728675873,14.0252943764587,1270,3316,18293,28686734.0,55024,0.0092686827566152,0.3368516284680338,1663,15.79,14.4,81,Massachussetts Medical Society
Chemical Reviews,11.262,873,21.8738532110092,8.76153287574591,189,453,49915,4075807.0,10163,0.0110203680015743,0.0264900662251655,436,20.16,264.1,102,American Chemical Society
Nature,11.222,1442,23.9506211180124,7.62883808569385,2516,7618,32548,66610031.0,92316,0.0143420425495038,0.4037805198214754,5301,11.78,12.94,157,Nature Research
Journal of Political Economy,11.169,225,3.44776119402985,4.79470018537602,57,134,1779,1181368.0,540,0.0277777777777777,0.1492537313432835,134,3.58,31.21,48,University of Chicago Press
Cancer Cell,11.168,416,13.4351145038168,2.76216377301639,149,267,6000,1453899.0,4130,0.0288135593220339,0.0674157303370786,260,15.47,40.27,24,Cell Press
Journal of Experimental Medicine,11.07,503,14.3420229405631,2.72844746280354,338,1024,14489,9163213.0,15543,0.0357073923952904,0.0048828125,959,14.54,42.87,128,Rockefeller University Press
Healthy People 2000 statistical notes / National Center for Health Statistics,10.647,5,19.94474463242397,6.719481860326796,0,2,0,12086.0,28,0.0,0.0,2,15.0,0.0,9,U.S. Department of Health and Human Services
Trends in Cell Biology,10.617,271,14.12890625,2.88136735069341,102,455,5602,3663683.0,4029,0.0084388185654008,0.4087912087912088,433,8.91,54.92,35,Elsevier Ltd
Journal of Cell Biology,10.537,422,10.4297101449275,2.02363655551614,389,1463,17098,12599102.0,16342,0.0387345490148084,0.0922761449077238,1440,10.95,43.95,71,Rockefeller University Press
Surface Science Reports,10.53,131,15.5,7.99428177099627,11,31,3415,271897.0,487,0.0225872689938398,0.032258064516129,30,18.38,310.45,45,Elsevier B.V.
Nature Reviews Immunology,10.281,486,14.6876640419948,2.97851483155694,121,465,9041,2697808.0,6272,0.016422193877551,0.5763440860215053,399,12.93,74.72,25,Nature Research
MMWR Recommendations and Reports,10.23,155,25.276528300709337,8.889083545766935,15,64,315,506806.0,1358,0.0,0.015625,64,26.45,21.0,35,Centers for Disease Control and Prevention (CDC)
EMBO Journal,10.164,441,10.1537313432836,2.09703027466448,452,2007,20689,16225419.0,22001,0.0206354256624698,0.0134529147982062,2007,10.75,45.77,44,Springer Science and Business Media Deutschland GmbH
National Vital Statistics Reports,10.101,120,24.83302059204409,9.0942174126965,11,43,51,317524.0,745,0.0,0.1627906976744186,43,19.04,4.64,27,"Public Health Services, US Dept of Health and Human Services"
Econometrica,10.098,231,3.04522613065327,4.54793400374664,62,222,2048,1656093.0,737,0.0420624151967435,0.2297297297297297,199,2.76,33.03,43,Wiley-Blackwell Publishing Ltd
Nature Medicine,10.042,653,24.8254269449715,5.5165774986355,431,1374,8812,11434248.0,16495,0.0080024249772658,0.3944687045123726,865,12.3,20.45,31,Nature Research
Annual Review of Biophysics,9.972,178,13.9473684210526,3.65266196422091,21,60,2031,527913.0,867,0.0126874279123414,0.0833333333333333,57,13.46,96.71,17,Annual Reviews Inc.
Journal of Financial Economics,9.74,331,3.70786516853933,3.48887781663145,75,179,2872,1569589.0,763,0.1009174311926605,0.1508379888268156,177,3.86,38.29,52,Elsevier B.V.
Journal of Economic Literature,9.732,189,6.42622950819672,8.56368362772534,20,62,1630,503626.0,513,0.0077972709551656,0.1774193548387097,62,7.05,81.5,32,American Economic Association
Annual Review of Microbiology,9.613,220,13.547619047619,3.92297024652154,25,87,3027,690071.0,1309,0.0053475935828877,0.057471264367816,84,12.54,121.08,74,Annual Reviews Inc.
Current Opinion in Genetics and Development,9.558,203,11.089219330855,2.27076230687831,100,294,5185,2556713.0,3350,0.0110447761194029,0.0850340136054421,273,11.74,51.85,35,Elsevier Ltd
Progress in Materials Science,9.513,255,14.5666666666667,14.402037163355,25,33,2091,313991.0,496,0.002016129032258,0.1515151515151515,31,8.87,83.64,56,Elsevier Ltd
Annual Review of Plant Biology,9.485,307,16.0506329113924,4.92095382431612,24,80,3218,623071.0,1382,0.0086830680173661,0.0375,79,16.71,134.08,29,Annual Reviews Inc.
Biochimica et Biophysica Acta - Reviews on Cancer,9.441,166,13.5918367346939,3.12687563906625,27,50,3716,474660.0,751,0.0026631158455392,0.08,50,20.0,137.63,52,Elsevier B.V.
Administrative Science Quarterly,9.265,218,5.08474576271186,4.40974597471147,16,60,1383,502637.0,365,0.0684931506849315,0.1333333333333333,59,4.76,86.44,47,Johnson School at Cornell University
Journal of Biology,9.02,57,11.0,2.97769729093254,20,33,510,224902.0,275,0.0,0.2727272727272727,30,8.33,25.5,9,BioMed Central Ltd
Trends in Biochemical Sciences,8.932,309,12.5821428571429,2.95704066561216,108,475,5446,3861213.0,4307,0.0071975853262131,0.2884210526315789,439,9.5,50.43,50,Elsevier Ltd
Physics Reports,8.867,328,13.6086956521739,7.38120049204274,95,209,15044,1883915.0,2961,0.0101317122593718,0.0956937799043062,208,14.31,158.36,55,Elsevier B.V.
Review of Financial Studies,8.777,250,3.2520325203252,3.38868451899648,36,134,1572,1002632.0,472,0.0656779661016949,0.208955223880597,123,2.63,43.67,30,Oxford University Press
Nature Neuroscience,8.735,496,12.5305084745763,3.35271872513702,266,815,8240,6712189.0,8429,0.0200498279748487,0.150920245398773,742,9.87,30.98,28,Nature Research
Endocrine Reviews,8.712,317,20.8666666666667,6.59759672246424,33,118,11914,928029.0,2490,0.0108433734939759,0.0847457627118644,115,20.07,361.03,46,The Endocrine Society
"Astrophysical Journal, Supplement Series",8.693,286,11.2186588921283,3.6235860264367,203,344,8947,3174930.0,4021,0.0263616015916438,0.1191860465116279,343,14.44,44.07,40,American Astronomical Society
Accounts of Chemical Research,8.52,472,15.3650306748466,5.13360264760903,106,336,6087,2664838.0,5447,0.0049568569854966,0.0327380952380952,328,13.18,57.42,58,American Chemical Society
Advances in Physics,8.394,127,11.7441860465116,6.18572722857136,9,46,2411,358842.0,529,0.0018903591682419,0.108695652173913,43,14.86,267.89,72,Taylor and Francis Ltd.
Review of Economic Studies,8.338,177,2.02970297029703,3.20947106870952,48,101,1394,780827.0,252,0.0515873015873015,0.2277227722772277,101,2.41,29.04,93,Oxford University Press
Annual Review of Genomics and Human Genetics,8.245,134,10.66,2.75776728485391,17,50,2411,315225.0,629,0.012718600953895,0.02,50,9.65,141.82,25,Annual Reviews Inc.
Quarterly Reviews of Biophysics,8.213,111,13.1481481481481,3.85710437434396,8,28,1370,210353.0,385,0.0077922077922077,0.1071428571428571,28,10.95,171.25,57,Cambridge University Press
Nature Reviews Drug Discovery,8.115,412,14.9333333333333,5.07292213131853,317,492,7006,2764302.0,3207,0.0271281571562207,0.5691056910569106,170,6.52,22.1,24,Nature Research
MMWR Surveillance Summaries,8.054,119,24.61463583990825,9.107320032532112,11,25,0,237285.0,469,0.0,0.04,25,19.77,0.0,22,Centers for Disease Control and Prevention (CDC)
Journal of Clinical Investigation,7.92,558,13.0913930789707,3.08394762952866,470,1349,20049,10787579.0,17613,0.0173735309146653,0.0452186805040771,1140,12.5,42.66,81,American Society for Clinical Investigation
Nature Reviews Genetics,7.851,439,10.6720183486239,3.02098721489947,206,522,7054,3522608.0,5379,0.0197062651050381,0.4942528735632184,482,8.8,34.24,26,Nature Research
Genome Research,7.78,338,8.52639296187683,2.31996705282558,278,756,11077,5846496.0,7494,0.0781958900453696,0.0661375661375661,701,9.94,39.85,35,Cold Spring Harbor Laboratory Press
Plant Cell,7.7,412,10.7621212121212,2.32822585352215,284,723,17000,5897622.0,7651,0.1027316690628676,0.0608575380359612,685,11.07,59.86,37,American Society of Plant Biologists
Reviews of Geophysics,7.615,207,8.39583333333333,4.91997809413774,14,49,2719,390362.0,438,0.0182648401826484,0.0816326530612244,49,8.13,194.21,63,John Wiley and Sons Inc
JAMA Psychiatry,7.507,417,11.8855421686747,4.73221036578263,125,448,6226,3479299.0,4702,0.0248830284985112,0.1339285714285714,342,10.47,49.81,13,American Medical Association
Materials Science and Engineering R: Reports,7.408,182,16.90934468366133,5.946662938411203,15,46,3485,343451.0,720,0.0041666666666666,0.0217391304347826,46,16.33,232.33,33,Elsevier B.V.
American Journal of Human Genetics,7.355,339,10.9202312138728,3.30040329339789,259,956,9306,7514374.0,11065,0.0556710347943967,0.0523012552301255,878,11.43,35.93,76,Cell Press
Progress in Neurobiology,7.293,264,13.5723684210526,4.26140774612932,46,154,12511,1251155.0,2259,0.012837538733953,0.0129870129870129,152,13.05,271.98,55,Elsevier Ltd
Molecular and Cellular Biology,7.266,361,7.61210571184996,1.51260390660705,949,2358,49959,20587790.0,19579,0.0699218550487767,0.0212044105173876,2356,8.06,52.64,45,Taylor and Francis Ltd.
Nature Structural and Molecular Biology,7.262,310,10.4533333333333,2.70081644355993,237,699,7318,5802811.0,5425,0.016221198156682,0.2103004291845493,653,7.96,30.88,23,Nature Research
Current Opinion in Neurobiology,7.205,256,9.31228070175439,2.40937889329253,108,312,5829,2547215.0,2944,0.0169836956521739,0.1185897435897435,287,8.15,53.97,35,Elsevier Ltd
Proceedings of the National Academy of Sciences of the United States of America,7.197,896,10.2137032980406,2.63265610795146,3221,8619,120283,69629452.0,94937,0.0346124271885566,0.0351548903585102,8221,10.59,37.34,72,National Academy of Sciences
Annual Review of Physical Chemistry,7.163,189,11.7142857142857,4.08205478851454,19,64,2598,509551.0,779,0.0089858793324775,0.0625,63,12.0,136.74,39,Annual Reviews Inc.
Academy of Management Review,6.937,320,6.73863636363636,6.81066706408043,34,101,2662,854900.0,776,0.0167525773195876,0.1386138613861386,89,5.3,78.29,43,Academy of Management
Annual Review of Psychology,6.883,298,14.0845070422535,10.5731605055006,28,73,4005,555151.0,1217,0.0057518488085456,0.0547945205479452,72,15.64,143.04,74,Annual Reviews Inc.
Academy of Management Journal,6.721,396,5.11282051282051,4.25370993087463,58,206,3103,1563326.0,1310,0.0618320610687022,0.087378640776699,195,3.83,53.5,50,Academy of Management
Molecular Biology of the Cell,6.633,250,7.01784037558685,1.43636883023763,485,1071,26093,8876057.0,8047,0.0792842052938983,0.0308123249299719,1070,7.2,53.8,36,American Society for Cell Biology
Journal of the American Mathematical Society,6.631,116,2.71590909090909,4.54733431126479,30,88,803,705209.0,255,0.0039215686274509,0.2386363636363636,88,2.69,26.77,38,American Mathematical Society
Journal of International Economics,6.599,171,2.3072625698324,3.14900732654544,56,181,1705,1307506.0,474,0.0717299578059071,0.2707182320441988,179,1.99,30.45,55,Elsevier B.V.
Psychological Review,6.589,249,8.36607142857143,5.69124651473377,56,114,4718,964616.0,1094,0.036563071297989,0.131578947368421,113,6.49,84.25,132,American Psychological Association
Current Biology,6.572,376,7.0121130551817,1.33447054539178,700,1903,16119,15060687.0,11961,0.0331912047487668,0.2264844981607987,1764,6.39,23.03,35,Cell Press
Circulation,6.454,691,11.5723167539267,3.90897331454334,1472,4164,36853,32246331.0,45782,0.0613559914376829,0.1548991354466858,3494,10.97,25.04,76,Lippincott Williams and Wilkins
Current Opinion in Immunology,6.446,215,10.5454545454545,2.20813494445386,121,333,6198,2728890.0,3407,0.0146756677428823,0.1171171171171171,289,11.01,51.22,38,Elsevier Ltd
Trends in Genetics,6.41,253,8.47770700636943,1.8878078668253,118,546,5184,4012891.0,3870,0.0201550387596899,0.293040293040293,506,8.51,43.93,41,Elsevier Ltd
Journal of Economic Growth,6.357,103,2.55813953488372,3.12635913475596,13,43,531,299034.0,134,0.0895522388059701,0.2558139534883721,43,3.34,40.85,30,Springer New York
Development (Cambridge),6.276,369,7.13743455497382,1.53950193508683,537,1531,30446,12465955.0,11943,0.1260152390521644,0.0261267145656433,1527,7.61,56.7,39,Company of Biologists Ltd
"AIDS, Supplement",6.218,38,16.0,5.63676723833832,0,3,0,47827.0,41,0.0,0.0,2,13.67,0.0,9,Lippincott Williams and Wilkins Ltd.
Current Opinion in Structural Biology,6.185,223,9.33454545454545,2.33602982432401,102,316,5019,2457003.0,2814,0.0177683013503909,0.1170886075949367,275,8.83,49.21,35,Elsevier Ltd
Journal of the Royal Statistical Society. Series B: Statistical Methodology,6.145,159,3.28472222222222,3.38407846404747,56,153,1591,1170801.0,539,0.0408163265306122,0.3071895424836601,145,3.28,28.41,29,Oxford University Press
PLoS Biology,6.047,316,9.66666666666667,2.43734832564081,350,87,9752,1623768.0,514,0.0233463035019455,0.5517241379310345,82,5.91,27.86,23,Public Library of Science
Nature Reviews Neuroscience,6.024,493,8.4866979655712,2.49075800732887,208,729,10091,4422022.0,6025,0.0205809128630705,0.6502057613168725,699,6.86,48.51,26,Springer Nature
Journal of Neuroscience,5.995,515,7.95766423357664,1.97070578464318,1234,3577,63903,27294463.0,31420,0.084373010821133,0.0265585686329326,3566,8.39,51.79,45,Society for Neuroscience
Trends in Ecology and Evolution,5.939,396,8.45980707395498,3.8071721303924,119,506,4849,3687950.0,3030,0.0287128712871287,0.3656126482213438,426,5.85,40.75,40,Elsevier Ltd
Journal of Cell Science,5.904,319,6.9498127340824,1.46990346817187,629,1447,32298,11273279.0,10610,0.0528746465598492,0.0877677954388389,1346,6.75,51.35,60,Company of Biologists Ltd
Human Molecular Genetics,5.884,307,8.09081934846989,1.88767100943824,324,1016,16529,7746921.0,9292,0.0481058975462763,0.0167322834645669,1015,8.53,51.02,34,Oxford University Press
JAMA,5.883,794,18.632384053303074,5.3057509311781645,1064,3629,16961,26535985.0,33891,0.0142220648549762,0.4491595480848718,2431,10.03,15.94,143,American Medical Association
Chemical Society Reviews,5.849,673,10.9181818181818,3.89576272887273,61,112,3836,979834.0,1280,0.00625,0.0357142857142857,111,11.19,62.89,54,Royal Society of Chemistry
Traffic,5.814,152,6.50757575757576,1.17522715905863,89,274,5177,1598398.0,1821,0.0417353102690829,0.1058394160583941,267,7.0,58.17,25,Blackwell Munksgaard
Astronomical Journal,5.804,276,5.06864686468647,1.59902555710001,523,1516,24964,10816800.0,7878,0.2034780401117034,0.1437994722955145,1516,5.43,47.73,38,American Astronomical Society
Immunological Reviews,5.765,262,8.62626262626263,1.8355726653889,120,307,13527,2404641.0,2861,0.012583012932541,0.0553745928338762,301,8.26,112.73,57,Wiley-Blackwell Publishing Ltd
Journal of the National Cancer Institute,5.744,394,11.9555555555556,3.8015867541479,497,1316,8185,9899111.0,7746,0.0211722179189258,0.4164133738601823,537,5.75,16.47,86,Oxford University Press
Reports on Progress in Physics,5.71,259,8.05309734513274,4.92236831760875,42,113,9322,907858.0,981,0.0040774719673802,0.1150442477876106,113,7.8,221.95,88,IOP Publishing Ltd.
American Economic Review,5.709,380,2.31818181818182,3.14774543198198,160,534,3241,3910764.0,1663,0.0234515935057125,0.2790262172284644,520,2.25,20.26,50,American Economic Association
FEMS Microbiology Reviews,5.67,261,10.4157303370787,4.25049756530422,31,94,5477,727975.0,1051,0.0038058991436726,0.0957446808510638,90,9.04,176.68,36,Oxford University Press
Organization Science,5.67,294,4.0390625,3.45296735271193,50,133,3168,970850.0,720,0.0458333333333333,0.1578947368421052,129,4.14,63.36,30,INFORMS Institute for Operations Research and the Management Sciences
Systematic Biology,5.65,208,7.85572139303483,2.84005479490857,72,209,4886,1481355.0,1664,0.1616586538461538,0.0813397129186602,207,7.94,67.86,53,Oxford University Press
Progress in Polymer Science,5.633,346,10.075,6.41547357848356,28,131,5387,829112.0,1289,0.0178432893716058,0.0916030534351145,126,8.65,192.39,51,Elsevier Ltd
ACM Computing Surveys,5.625,232,11.7435897435897,21.4923799562707,12,39,1276,406407.0,721,0.0055478502080443,0.0256410256410256,39,19.0,106.33,57,Association for Computing Machinery (ACM)
Clinical Microbiology Reviews,5.584,340,13.758064516129,6.27350127669415,47,126,11851,947918.0,1951,0.0087134802665299,0.0317460317460317,125,12.58,252.15,37,American Society for Microbiology
Psychological Bulletin,5.542,379,8.84677419354839,6.43156787631816,51,124,7200,1011163.0,1340,0.008955223880597,0.0806451612903225,124,9.39,141.18,122,American Psychological Association
Annual Review of Entomology,5.531,239,9.42857142857143,5.78755630847732,20,79,2521,552714.0,757,0.0066050198150594,0.0253164556962025,77,10.33,126.05,61,Annual Reviews Inc.
Journal of Monetary Economics,5.515,158,1.96045197740113,2.31308071949076,71,205,1825,1422790.0,392,0.0637755102040816,0.4048780487804878,179,1.7,25.7,51,Elsevier B.V.
Journal of Climate,5.492,344,4.32125603864734,2.29823675687071,344,829,13451,6536378.0,3892,0.2284172661870503,0.1109770808202653,828,4.5,39.1,37,American Meteorological Society
EMBO Reports,5.477,219,5.94765342960289,1.18925576371249,244,732,5177,4349862.0,3642,0.0172981878088962,0.314207650273224,589,4.89,21.22,26,Springer Science and Business Media Deutschland GmbH
Trends in Neurosciences,5.468,326,9.34560906515581,2.44494196022473,139,548,6689,3979778.0,3954,0.0217501264542235,0.2828467153284671,516,7.54,48.12,48,Elsevier Ltd
Journal of Marketing Research,5.405,212,3.39285714285714,3.28521249070737,42,113,1414,857220.0,429,0.1025641025641025,0.1327433628318584,113,2.82,33.67,32,American Marketing Association
Inventiones Mathematicae,5.353,132,1.93269230769231,3.0096992039434,66,206,2051,1564248.0,412,0.0266990291262135,0.2427184466019417,206,1.86,31.08,60,Springer New York
RNA,5.353,196,5.09843400447427,1.08897059410953,197,455,8266,3602138.0,2495,0.0917835671342685,0.0725274725274725,451,5.78,41.96,31,Cold Spring Harbor Laboratory Press
Nano Letters,5.347,569,7.98863636363636,2.3881606840017,461,794,12526,4688991.0,6795,0.084326710816777,0.0491183879093199,792,8.79,27.17,25,American Chemical Society
Cytokine and Growth Factor Reviews,5.328,187,10.7317073170732,2.51565170755386,35,116,4459,825054.0,1229,0.0203417412530512,0.0862068965517241,107,10.2,127.4,30,Elsevier Ltd
Circulation Research,5.31,402,9.18418201516793,2.33370647967476,411,1234,16782,9386980.0,10957,0.0506525508807155,0.1004862236628849,985,8.56,40.83,73,Lippincott Williams and Wilkins
Journal of Clinical Oncology,5.274,646,10.6097132826214,4.03206997976724,780,2247,22261,15930935.0,22162,0.0489125530186806,0.1691143747218513,1786,9.32,28.54,43,Lippincott Williams and Wilkins
Journal of Marketing,5.259,296,5.77380952380952,5.38137623423737,39,87,2615,690706.0,560,0.0660714285714285,0.0919540229885057,85,5.59,67.05,38,American Marketing Association
"Journal of Hepatology, Supplement",5.248,52,15.6,7.17780781351475,0,11,0,116618.0,177,0.0,0.0909090909090909,10,16.09,0.0,9,Elsevier B.V.
Brookings Papers on Economic Activity,5.205,99,2.84375,4.44245855451858,8,35,577,257297.0,121,0.0330578512396694,0.2857142857142857,35,3.08,72.13,31,Brookings Institution Press
Psychological Methods,5.189,195,5.0,4.14926586254879,26,92,1305,592044.0,517,0.0425531914893617,0.217391304347826,92,5.82,50.19,30,American Psychological Association
Annual Review of Medicine,5.171,182,10.5106382978723,3.10726500829239,29,94,2401,676735.0,1160,0.0025862068965517,0.0212765957446808,94,13.18,82.79,75,Annual Reviews Inc.
Advanced Materials,5.161,675,7.66588050314465,2.81442050434406,418,1316,13395,9273976.0,10348,0.0669694626981059,0.1489361702127659,1307,7.7,32.05,37,Wiley-Blackwell
Current Opinion in Plant Biology,5.098,242,8.80786026200873,2.09187316630741,103,256,5151,1983856.0,2181,0.041723979825768,0.09375,234,8.67,50.01,28,Elsevier Ltd
BioEssays,5.087,208,6.24146341463415,1.49759883088621,160,463,9561,3578460.0,2904,0.0137741046831955,0.1706263498920086,436,6.14,59.76,42,John Wiley &amp; Sons Inc.
Journal of the American College of Cardiology,5.044,512,8.08101422387137,3.24683699826178,838,2127,21118,15840485.0,16746,0.0613877941000836,0.1626704278326281,1659,7.92,25.2,43,Elsevier Inc.
Nature Materials,5.009,583,7.81951219512195,3.76494199422312,226,297,4457,1963217.0,2298,0.0221932114882506,0.2356902356902357,227,7.74,19.72,24,Nature Publishing Group
Trends in Immunology,5.006,265,9.44171779141104,2.16497642999839,116,523,5983,3577836.0,3660,0.0224043715846994,0.2887189292543021,460,7.97,51.58,31,Elsevier Ltd
Diabetes,5.004,379,8.49134199134199,2.17487090965031,502,1398,20251,9570673.0,13023,0.0934500499116947,0.0457796852646638,1394,8.92,40.34,74,American Diabetes Association Inc.
Seminars in Cancer Biology,4.936,190,7.1986301369863,1.59263457731787,54,165,4138,1140171.0,1244,0.0096463022508038,0.109090909090909,153,7.83,76.63,36,Academic Press
Journal of Economic Perspectives,4.928,239,3.5241935483871,5.01426132545094,54,148,1949,1131599.0,641,0.0140405616224648,0.2027027027027027,139,3.51,36.09,33,American Economic Association
Nucleic Acids Research,4.912,675,6.77566371681416,2.01759482085779,1161,2589,35807,19887747.0,18865,0.0922873045322024,0.1039011201235998,2580,7.53,30.84,52,Oxford University Press
American Political Science Review,4.887,215,3.16279069767442,4.99826813866551,47,137,2554,993256.0,583,0.0360205831903945,0.2408759124087591,129,3.78,54.34,120,Cambridge University Press
GSA Today,4.883,87,5.23529411764706,2.90555822591729,21,35,425,291160.0,201,0.0049751243781094,0.0857142857142857,35,6.05,20.24,35,Geological Society of America
National Health Statistics Reports,4.878,83,17.721973748705715,5.605558479216845,12,10,0,119076.0,122,0.0,0.1,10,12.11,0.0,17,U.S. National Center for Health Statistics
Nature Biotechnology,4.871,531,13.9089108910891,3.65841411659574,437,1210,6109,8759845.0,9179,0.0151432617932236,0.4264462809917355,862,7.64,13.98,37,Nature Research
Journal of Financial and Quantitative Analysis,4.781,156,1.84444444444444,1.72800551210849,38,91,1301,675214.0,184,0.0434782608695652,0.3516483516483517,90,1.71,34.24,60,Cambridge University Press
Journal of Accounting and Economics,4.768,197,4.19718309859155,3.65081505959067,29,81,1215,603516.0,362,0.1077348066298342,0.2345679012345679,71,2.54,41.9,47,Elsevier B.V.
Marketing Science,4.765,159,2.75675675675676,2.58337944576586,45,77,1556,625438.0,229,0.3668122270742358,0.1948051948051948,74,3.02,34.58,30,INFORMS Institute for Operations Research and the Management Sciences
Blood,4.75,540,8.45821880153931,2.21385455519942,1313,4050,53026,27213741.0,35393,0.0943689430113299,0.0708641975308642,3662,8.63,40.39,80,Elsevier B.V.
Astrophysical Journal Letters,4.703,212,8.89795918367347,2.30395698592875,10,68,354,643973.0,472,0.0021186440677966,0.7352941176470589,68,6.97,35.4,30,American Astronomical Society
Brain,4.696,391,8.46676970633694,3.14096329932946,257,693,13185,5018029.0,6385,0.0397807361002349,0.0447330447330447,647,8.89,51.3,147,Oxford University Press
"Vital and health statistics. Series 13, Data from the National Health Survey",4.643,31,7.83333333333333,7.11091572976344,3,6,81,47011.0,56,0.0357142857142857,0.0,6,11.33,27.0,34,U.S. National Center for Health Statistics
Recent Progress in Hormone Research,4.624,80,8.76785714285714,2.43428585973653,19,56,2006,381103.0,556,0.0017985611510791,0.0,56,9.86,105.58,48,The Endocrine Society
Progress in Lipid Research,4.609,178,10.3157894736842,3.80390049663551,20,57,3077,401137.0,649,0.0107858243451463,0.0350877192982456,57,9.62,153.85,48,Elsevier Ltd
American Journal of Respiratory and Critical Care Medicine,4.575,436,7.66447368421053,2.94466144618728,531,1861,17012,13688182.0,13407,0.1096442157082121,0.1305749596990865,1435,6.65,32.04,33,American Thoracic Society
IEEE Transactions on Information Theory,4.57,304,3.88827586206897,4.46324434773426,327,882,7211,6291867.0,4189,0.127954165671998,0.31859410430839,733,4.26,22.05,63,Institute of Electrical and Electronics Engineers Inc.
Bulletin of the American Meteorological Society,4.562,244,5.40454545454545,4.83224902417542,1178,328,11613,7056205.0,1340,0.158955223880597,0.4603658536585366,271,2.98,9.86,54,American Meteorological Society
